OBJECTID,src_NAME_2,nbr_NAME_2,LENGTH,NODE_COUNT
504,Euskirchen,Rhein-Erft-Kreis,31.8210329188,0
505,Euskirchen,Rhein-Sieg-Kreis,63.9144439114,0
506,Euskirchen,Städteregion Aachen,25.8540404926,0
507,Euskirchen,Vulkaneifel,86.4014775237,0
508,Flensburg,Schleswig-Flensburg,42.3507025378,0
509,Forchheim,Bamberg,61.9609540195,0
510,Forchheim,Bayreuth,71.7583258924,0
511,Forchheim,Erlangen-Höchstadt,109.162468304,0
512,Forchheim,Nürnberger Land,20.0361627825,0
513,Frankenthal (Pfalz),Ludwigshafen am Rhein,19.4802905251,0
514,Frankenthal (Pfalz),Mannheim,4.2014851993,0
515,Frankenthal (Pfalz),Rhein-Pfalz-Kreis,28.4578910172,0
516,Frankfurt (Oder),Märkisch-Oderland,14.6253700494,0
517,Frankfurt (Oder),Oder-Spree,52.7479005409,0
518,Frankfurt am Main,Groß-Gerau,25.1553467701,0
519,Frankfurt am Main,Hochtaunuskreis,19.2114417941,0
520,Frankfurt am Main,Main-Kinzig-Kreis,7.55146943996,0
521,Frankfurt am Main,Main-Taunus-Kreis,28.4824576374,0
522,Frankfurt am Main,Offenbach,17.1349157224,0
523,Frankfurt am Main,Offenbach am Main,19.6428305807,0
524,Frankfurt am Main,Wetteraukreis,22.4247676657,0
525,Freiburg im Breisgau,Breisgau-Hochschwarzwald,110.720094881,0
526,Freiburg im Breisgau,Emmendingen,3.55517730473,0
527,Freising,Dachau,37.5320034271,0
528,Freising,Erding,52.2838823944,0
529,Freising,Kelheim,31.9305656079,0
530,Freising,Landshut,44.6701731727,0
531,Freising,München,22.8108395316,0
532,Freising,Pfaffenhofen an der Ilm,62.6504422693,0
533,Freudenstadt,Calw,69.5157298006,0
534,Freudenstadt,Ortenaukreis,55.9324728879,0
535,Freudenstadt,Rastatt,27.51196936,0
536,Freudenstadt,Rottweil,89.5209747655,0
537,Freudenstadt,Tübingen,27.8666687572,0
538,Freudenstadt,Zollernalbkreis,8.85186220201,0
539,Freyung-Grafenau,Deggendorf,40.6915643545,0
540,Freyung-Grafenau,Passau,89.9906565227,0
541,Freyung-Grafenau,Regen,44.0907717999,0
542,Friesland,Ammerland,40.0220061536,0
543,Friesland,Leer,3.08546437146,0
544,Friesland,Wesermarsch,11.0135286806,0
545,Friesland,Wilhelmshaven,43.6826291607,0
546,Friesland,Wittmund,89.8597275558,0
547,Fulda,Bad Kissingen,34.472860057,0
548,Fulda,Hersfeld-Rotenburg,57.655427126,0
549,Fulda,Main-Kinzig-Kreis,35.8321312023,0
550,Fulda,Rhön-Grabfeld,20.2843573749,0
551,Fulda,Schmalkalden-Meiningen,23.0261147813,0
552,Fulda,Vogelsbergkreis,88.9291449532,0
553,Fulda,Wartburgkreis,59.3184991366,0
554,Fürstenfeldbruck,Aichach-Friedberg,35.9104114845,0
555,Fürstenfeldbruck,Dachau,48.2621346649,0
556,Fürstenfeldbruck,Landsberg am Lech,42.0346744202,0
557,Fürstenfeldbruck,München,4.05700347843,0
558,Fürstenfeldbruck,München (Kreisfreie Stadt),19.1645200328,0
559,Fürstenfeldbruck,Starnberg,42.9823027145,0
560,Fürth,Ansbach,33.0307070238,0
561,Fürth,Erlangen,0.553841088333,0
562,Fürth,Erlangen-Höchstadt,16.8761664965,0
563,Fürth,Fürth (Kreisfreie Stadt),28.4528100277,0
564,Fürth,Neustadt an der Aisch-Bad Windsheim,37.8201842685,0
565,Fürth,Nürnberg,16.3694466155,0
566,Fürth,Roth,21.7485347919,0
567,Fürth (Kreisfreie Stadt),Erlangen,6.82089409432,0
568,Fürth (Kreisfreie Stadt),Fürth,28.4528100277,0
569,Fürth (Kreisfreie Stadt),Nürnberg,22.7319195181,0
570,Garmisch-Partenkirchen,Bad Tölz-Wolfratshausen,50.7393664268,0
571,Garmisch-Partenkirchen,Ostallgäu,18.094872892,0
572,Garmisch-Partenkirchen,Weilheim-Schongau,75.9750669402,0
573,Gelsenkirchen,Bochum,6.01087510088,0
574,Gelsenkirchen,Essen,14.7170240305,0
575,Gelsenkirchen,Herne,9.25679190237,0
576,Gelsenkirchen,Recklinghausen,43.8744048329,0
577,Gera,Burgenlandkreis,17.5026153669,0
578,Gera,Greiz,78.22554792,0
579,Gera,Saale-Holzland-Kreis,3.28830359178,0
580,Germersheim,Karlsruhe,28.1841928397,0
581,Germersheim,Karlsruhe (Stadtkreis),12.6415906963,0
582,Germersheim,Rastatt,3.56623636105,0
583,Germersheim,Rhein-Pfalz-Kreis,15.2657698723,0
584,Germersheim,Südliche Weinstraße,87.2252717878,0
585,Gießen,Lahn-Dill-Kreis,80.6525257072,0
586,Gießen,Marburg-Biedenkopf,52.0291777644,0
587,Gießen,Vogelsbergkreis,62.3509468252,0
588,Gießen,Wetteraukreis,89.7468910304,0
589,Gifhorn,Altmarkkreis Salzwedel,62.7506981252,0
590,Gifhorn,Börde,10.8505991274,0
591,Gifhorn,Braunschweig,41.213799171,0
592,Gifhorn,Celle,84.5424467265,0
593,Gifhorn,Helmstedt,24.470335792,0
594,Gifhorn,Peine,35.3097725352,0
595,Gifhorn,Region Hannover,17.9792918339,0
596,Gifhorn,Uelzen,42.7482470464,0
597,Gifhorn,Wolfsburg,50.5567161603,0
598,Göppingen,Alb-Donau-Kreis,67.9558481958,0
599,Göppingen,Esslingen,53.3017698769,0
600,Göppingen,Heidenheim,24.7461113672,0
601,Göppingen,Ostalbkreis,78.0604519503,0
602,Göppingen,Rems-Murr-Kreis,24.4629763145,0
603,Göppingen,Reutlingen,0.407541854012,0
604,Görlitz,Bautzen,161.834169255,0
605,Görlitz,Spree-Neiße,45.0977936925,0
606,Goslar,Harz,73.5513918741,0
607,Goslar,Hildesheim,30.607961347,0
608,Goslar,Nordhausen,2.83981087796,0
609,Goslar,Northeim,29.3078432746,0
610,Goslar,Osterode am Harz,103.277835413,0
611,Goslar,Salzgitter,32.3705789959,0
612,Goslar,Wolfenbüttel,36.579532542,0
613,Gotha,Erfurt,34.4210040124,0
614,Gotha,Ilm-Kreis,55.7702738604,0
615,Gotha,Schmalkalden-Meiningen,54.4806872142,0
616,Gotha,Sömmerda,13.1626048778,0
617,Gotha,Unstrut-Hainich-Kreis,43.6157319575,0
618,Gotha,Wartburgkreis,59.2902985724,0
619,Göttingen,Eichsfeld,78.9240771944,0
620,Göttingen,Kassel,77.9638875214,0
621,Göttingen,Kassel (Kreisfreie Stadt),2.16041010537,0
622,Göttingen,Northeim,75.677436024,0
623,Göttingen,Osterode am Harz,43.3400570266,0
624,Göttingen,Werra-Meißner-Kreis,75.0583651066,0
625,Grafschaft Bentheim,Borken,3.71024206255,0
626,Grafschaft Bentheim,Emsland,91.4843475276,0
627,Grafschaft Bentheim,Steinfurt,26.1972925401,0
628,Greiz,Altenburger Land,28.20578616,0
629,Greiz,Burgenlandkreis,12.6238489733,0
630,Greiz,Gera,78.22554792,0
631,Greiz,Saale-Holzland-Kreis,52.5413731129,0
632,Greiz,Saale-Orla-Kreis,60.112877716,0
633,Greiz,Vogtlandkreis,97.8217824615,0
634,Greiz,Zwickau,42.1052550161,0
635,Groß-Gerau,Alzey-Worms,16.4032315825,0
636,Groß-Gerau,Bergstraße,16.3653851509,0
637,Groß-Gerau,Darmstadt-Dieburg,52.1837422739,0
638,Groß-Gerau,Frankfurt am Main,25.1553467701,0
639,Groß-Gerau,Main-Taunus-Kreis,23.588117853,0
640,Groß-Gerau,Mainz,8.97717451686,0
641,Groß-Gerau,Mainz-Bingen,19.9170365002,0
642,Groß-Gerau,Offenbach,9.23462640307,0
643,Groß-Gerau,Wiesbaden,4.87457653245,0
644,Günzburg,Alb-Donau-Kreis,22.0181529769,0
645,Günzburg,Augsburg,74.9037988071,0
646,Günzburg,Dillingen an der Donau,53.0036901593,0
647,Günzburg,Heidenheim,9.07409444566,0
648,Günzburg,Neu-Ulm,68.6862954319,0
649,Günzburg,Unterallgäu,66.0806401984,0
650,Gütersloh,Bielefeld,73.3472977841,0
651,Gütersloh,Herford,8.54467970252,0
652,Gütersloh,Lippe,18.9153195044,0
653,Gütersloh,Osnabrück,45.2709776296,0
654,Gütersloh,Paderborn,48.4971995363,0
655,Gütersloh,Soest,10.6189015585,0
656,Gütersloh,Warendorf,76.6169127821,0
657,Hagen,Dortmund,4.93178014573,0
658,Hagen,Ennepe-Ruhr-Kreis,68.0268753312,0
659,Hagen,Märkischer Kreis,24.2349414719,0
660,Hagen,Unna,12.8726270799,0
661,Halle (Saale),Saalekreis,103.7758055,0
662,Hamburg,Harburg,90.9567151356,0
663,Hamburg,Herzogtum Lauenburg,19.6791617549,0
664,Hamburg,Pinneberg,41.5623805824,0
665,Hamburg,Segeberg,22.1812237412,0
666,Hamburg,Stade,7.65893992155,0
667,Hamburg,Stormarn,84.11344475,0
668,Hameln-Pyrmont,Hildesheim,42.291986935,0
669,Hameln-Pyrmont,Holzminden,61.1024488451,0
670,Hameln-Pyrmont,Lippe,57.3097645664,0
671,Hameln-Pyrmont,Region Hannover,42.3440480236,0
672,Hameln-Pyrmont,Schaumburg,73.8802669768,0
673,Hamm,Coesfeld,6.95156390562,0
674,Hamm,Soest,36.8233050495,0
675,Hamm,Unna,46.3018601416,0
676,Hamm,Warendorf,33.0495037937,0
677,Harburg,Hamburg,90.9567151356,0
678,Harburg,Heidekreis,54.3399772736,0
679,Harburg,Herzogtum Lauenburg,19.0204590665,0
680,Harburg,Lüneburg,110.551599207,0
681,Harburg,Rotenburg (Wümme),29.0412413884,0
682,Harburg,Stade,50.6085561135,0
683,Harz,Börde,73.5295602747,0
684,Harz,Goslar,73.5513918741,0
685,Harz,Helmstedt,18.4067821408,0
686,Harz,Mansfeld-Südharz,154.452274594,0
687,Harz,Nordhausen,28.4904694405,0
688,Harz,Salzlandkreis,58.587962827,0
689,Harz,Wolfenbüttel,34.7712499094,0
690,Haßberge,Bamberg,101.95025997,0
691,Haßberge,Coburg,42.0698883475,0
692,Haßberge,Hildburghausen,19.2107410644,0
693,Haßberge,Rhön-Grabfeld,30.2016863473,0
694,Haßberge,Schweinfurt,130.626643851,0
695,Havelland,Berlin,25.1050653464,0
696,Havelland,Brandenburg an der Havel,14.1274213506,0
697,Havelland,Jerichower Land,36.8363243664,0
698,Havelland,Oberhavel,62.5247961558,0
699,Havelland,Ostprignitz-Ruppin,111.311324524,0
700,Havelland,Potsdam,40.2492128875,0
701,Havelland,Potsdam-Mittelmark,109.632533463,0
702,Havelland,Stendal,71.781895444,0
703,Heidekreis,Celle,111.321245932,0
704,Heidekreis,Harburg,54.3399772736,0
705,Heidekreis,Lüneburg,44.6312664437,0
706,Heidekreis,Nienburg (Weser),46.4865564676,0
707,Heidekreis,Region Hannover,46.3529303372,0
708,Heidekreis,Rotenburg (Wümme),111.853457841,0
709,Heidekreis,Uelzen,37.7706482161,0
710,Heidekreis,Verden,44.8418831293,0
711,Heidelberg,Mannheim,2.02389417245,0
712,Heidelberg,Rhein-Neckar-Kreis,86.2779158543,0
713,Heidenheim,Alb-Donau-Kreis,58.7228738671,0
714,Heidenheim,Dillingen an der Donau,102.323694663,0
715,Heidenheim,Donau-Ries,19.9419647545,0
716,Heidenheim,Göppingen,24.7461113672,0
717,Heidenheim,Günzburg,9.07409444566,0
718,Heidenheim,Ostalbkreis,84.3136091162,0
719,Heilbronn,Enzkreis,3.94043049947,0
720,Heilbronn,Heilbronn (Stadtkreis),88.3727065768,0
721,Heilbronn,Hohenlohekreis,104.143973779,0
722,Heilbronn,Karlsruhe,37.3021271952,0
723,Heilbronn,Ludwigsburg,90.9920478792,0
724,Heilbronn,Neckar-Odenwald-Kreis,70.030126039,0
725,Heilbronn,Rems-Murr-Kreis,13.8895665146,0
726,Heilbronn,Rhein-Neckar-Kreis,50.5014940895,0
727,Heilbronn,Schwäbisch Hall,7.94743085177,0
728,Heilbronn (Stadtkreis),Heilbronn,88.3727065768,0
729,Heinsberg,Düren,42.7696303136,0
730,Heinsberg,Mönchengladbach,30.547869467,0
731,Heinsberg,Rhein-Kreis Neuss,11.938831655,0
732,Heinsberg,Städteregion Aachen,17.9255892991,0
733,Heinsberg,Viersen,16.2128010632,0
734,Helmstedt,Börde,112.636828004,0
735,Helmstedt,Braunschweig,14.2730037048,0
736,Helmstedt,Gifhorn,24.470335792,0
737,Helmstedt,Harz,18.4067821408,0
738,Helmstedt,Wolfenbüttel,68.4474777828,0
739,Helmstedt,Wolfsburg,71.6942078989,0
740,Herford,Bielefeld,33.4519816357,0
741,Herford,Gütersloh,8.54467970252,0
742,Herford,Lippe,48.0072565841,0
743,Herford,Minden-Lübbecke,79.0653716879,0
744,Herford,Osnabrück,36.3715821837,0
745,Herne,Bochum,21.3523290065,0
746,Herne,Gelsenkirchen,9.25679190237,0
747,Herne,Recklinghausen,22.4271096689,0
748,Hersfeld-Rotenburg,Fulda,57.655427126,0
749,Hersfeld-Rotenburg,Schwalm-Eder-Kreis,86.4144833264,0
750,Hersfeld-Rotenburg,Vogelsbergkreis,33.3373696091,0
751,Hersfeld-Rotenburg,Wartburgkreis,97.1073300958,0
752,Hersfeld-Rotenburg,Werra-Meißner-Kreis,40.7307490748,0
753,Herzogtum Lauenburg,Hamburg,19.6791617549,0
754,Herzogtum Lauenburg,Harburg,19.0204590665,0
755,Herzogtum Lauenburg,Lübeck,65.750515426,0
756,Herzogtum Lauenburg,Ludwigslust-Parchim,75.0682612252,0
757,Herzogtum Lauenburg,Lüneburg,14.5867720611,0
758,Herzogtum Lauenburg,Nordwestmecklenburg,44.8773154651,0
759,Herzogtum Lauenburg,Stormarn,113.757861248,0
760,Hildburghausen,Coburg,82.502624662,0
761,Hildburghausen,Haßberge,19.2107410644,0
762,Hildburghausen,Ilm-Kreis,44.181263252,0
763,Hildburghausen,Rhön-Grabfeld,50.4128197475,0
764,Hildburghausen,Saalfeld-Rudolstadt,6.08203696775,0
765,Hildburghausen,Schmalkalden-Meiningen,62.0905733517,0
766,Hildburghausen,Sonneberg,37.2922002166,0
767,Hildburghausen,Suhl,40.9458532797,0
768,Hildesheim,Goslar,30.607961347,0
769,Hildesheim,Hameln-Pyrmont,42.291986935,0
770,Hildesheim,Holzminden,36.4932499108,0
771,Hildesheim,Northeim,32.4064995635,0
772,Hildesheim,Peine,47.4486698668,0
773,Hildesheim,Region Hannover,101.788021802,0
774,Hildesheim,Salzgitter,4.40804644917,0
775,Hildesheim,Wolfenbüttel,38.5575301623,0
776,Hochsauerlandkreis,Höxter,8.93752027459,0
777,Hochsauerlandkreis,Märkischer Kreis,45.3894349052,0
778,Hochsauerlandkreis,Olpe,67.1275276159,0
779,Hochsauerlandkreis,Paderborn,61.4657519866,0
780,Hochsauerlandkreis,Siegen-Wittgenstein,41.7119031766,0
781,Hochsauerlandkreis,Soest,91.0289990274,0
782,Hochsauerlandkreis,Waldeck-Frankenberg,153.466924739,0
783,Hochtaunuskreis,Frankfurt am Main,19.2114417941,0
784,Hochtaunuskreis,Lahn-Dill-Kreis,8.6088835493,0
785,Hochtaunuskreis,Limburg-Weilburg,38.2333517283,0
786,Hochtaunuskreis,Main-Taunus-Kreis,45.2298374102,0
787,Hochtaunuskreis,Rheingau-Taunus-Kreis,26.8188344659,0
788,Hochtaunuskreis,Wetteraukreis,59.2752450022,0
789,Hof,Bayreuth,20.0321167813,0
790,Hof,Hof (Kreisfreie Stadt),71.5187999948,0
791,Hof,Kronach,35.8455584113,0
792,Hof,Kulmbach,70.0839837043,0
793,Hof,Saale-Orla-Kreis,47.2392952944,0
794,Hof,Vogtlandkreis,45.827785917,0
795,Hof,Wunsiedel im Fichtelgebirge,65.7634583411,0
796,Hof (Kreisfreie Stadt),Hof,71.5187999948,0
797,Hohenlohekreis,Heilbronn,104.143973779,0
798,Hohenlohekreis,Main-Tauber-Kreis,44.4899090976,0
799,Hohenlohekreis,Neckar-Odenwald-Kreis,35.7992827616,0
800,Hohenlohekreis,Schwäbisch Hall,113.464639202,0
801,Holzminden,Hameln-Pyrmont,61.1024488451,0
802,Holzminden,Hildesheim,36.4932499108,0
803,Holzminden,Höxter,61.4392171345,0
804,Holzminden,Lippe,12.5087857641,0
805,Holzminden,Northeim,81.2468067835,0
806,Höxter,Hochsauerlandkreis,8.93752027459,0
807,Höxter,Holzminden,61.4392171345,0
808,Höxter,Kassel,59.2551136757,0
809,Höxter,Lippe,66.2242737695,0
810,Höxter,Northeim,2.71322854824,0
811,Höxter,Paderborn,57.795345736,0
812,Höxter,Waldeck-Frankenberg,30.0546140774,0
813,Ilm-Kreis,Erfurt,23.2633689932,0
814,Ilm-Kreis,Gotha,55.7702738604,0
815,Ilm-Kreis,Hildburghausen,44.181263252,0
816,Ilm-Kreis,Saalfeld-Rudolstadt,100.923886583,0
817,Ilm-Kreis,Schmalkalden-Meiningen,9.33319143399,0
818,Ilm-Kreis,Suhl,21.4895669515,0
819,Ilm-Kreis,Weimarer Land,33.3883597191,0
820,Ingolstadt,Eichstätt,49.4030594674,0
821,Ingolstadt,Neuburg-Schrobenhausen,35.5362377822,0
822,Ingolstadt,Pfaffenhofen an der Ilm,13.5127207668,0
823,Jena,Saale-Holzland-Kreis,69.1099237866,0
824,Jena,Weimarer Land,22.2029259331,0
825,Jerichower Land,Anhalt-Bitterfeld,50.7322162475,0
826,Jerichower Land,Börde,27.215842445,0
827,Jerichower Land,Havelland,36.8363243664,0
828,Jerichower Land,Magdeburg,22.2664927295,0
829,Jerichower Land,Potsdam-Mittelmark,82.998243113,0
830,Jerichower Land,Salzlandkreis,26.7237689634,0
831,Jerichower Land,Stendal,78.246021444,0
832,Kaiserslautern,Bad Dürkheim,53.1880001149,0
833,Kaiserslautern,Donnersbergkreis,55.6149300274,0
834,Kaiserslautern,Kaiserslautern (Kreisfreie Stadt),97.2178168198,0
835,Kaiserslautern,Kusel,69.2132850668,0
836,Kaiserslautern,Saarpfalz-Kreis,0.984922703928,0
837,Kaiserslautern,Südwestpfalz,67.7299612245,0
838,Kaiserslautern (Kreisfreie Stadt),Bad Dürkheim,0.997151885838,0
839,Kaiserslautern (Kreisfreie Stadt),Kaiserslautern,97.2178168198,0
840,Karlsruhe,Calw,11.2308719111,0
841,Karlsruhe,Enzkreis,87.1050939175,0
842,Karlsruhe,Germersheim,28.1841928397,0
843,Karlsruhe,Heilbronn,37.3021271952,0
844,Karlsruhe,Karlsruhe (Stadtkreis),89.0158954246,0
845,Karlsruhe,Rastatt,54.3526377136,0
846,Karlsruhe,Rhein-Neckar-Kreis,46.4330418113,0
847,Karlsruhe,Rhein-Pfalz-Kreis,7.13582405263,0
848,Karlsruhe,Speyer,2.43268758732,0
849,Karlsruhe (Stadtkreis),Germersheim,12.6415906963,0
850,Karlsruhe (Stadtkreis),Karlsruhe,89.0158954246,0
851,Kassel,Göttingen,77.9638875214,0
852,Kassel,Höxter,59.2551136757,0
853,Kassel,Kassel (Kreisfreie Stadt),82.8312635428,0
854,Kassel,Northeim,48.7084392802,0
855,Kassel,Schwalm-Eder-Kreis,84.3847466761,0
856,Kassel,Waldeck-Frankenberg,70.5038354024,0
857,Kassel,Werra-Meißner-Kreis,68.2126483759,0
858,Kassel (Kreisfreie Stadt),Göttingen,2.16041010537,0
859,Kassel (Kreisfreie Stadt),Kassel,82.8312635428,0
860,Kaufbeuren,Ostallgäu,49.7009341753,0
861,Kelheim,Eichstätt,61.2575914385,0
862,Kelheim,Freising,31.9305656079,0
863,Kelheim,Landshut,69.9422627026,0
864,Kelheim,Neumarkt in der Oberpfalz,18.1611698801,0
865,Kelheim,Pfaffenhofen an der Ilm,46.2329155721,0
866,Kelheim,Regensburg,128.613766606,0
867,Kempten (Allgäu),Oberallgäu,68.5361867809,0
868,Kiel,Plön,35.1135647408,0
869,Kiel,Rendsburg-Eckernförde,64.2533533325,0
870,Kitzingen,Bamberg,29.557413095,0
871,Kitzingen,Neustadt an der Aisch-Bad Windsheim,97.3555242088,0
872,Kitzingen,Schweinfurt,58.7219105415,0
873,Kitzingen,Würzburg,75.6686036941,0
874,Kleve,Borken,13.491783524,0
875,Kleve,Viersen,39.2083807922,0
876,Kleve,Wesel,134.174081844,0
877,Koblenz,Mayen-Koblenz,54.1060653854,0
878,Koblenz,Rhein-Lahn-Kreis,18.0060174941,0
879,Koblenz,Westerwaldkreis,5.78197398075,0
880,Köln,Leverkusen,23.34907562,0
881,Köln,Mettmann,5.84517236625,0
882,Köln,Rhein-Erft-Kreis,57.4529242245,0
883,Köln,Rhein-Kreis Neuss,14.8575120957,0
884,Köln,Rhein-Sieg-Kreis,25.1352507413,0
885,Köln,Rheinisch-Bergischer Kreis,33.4807979803,0
886,Konstanz,Bodensee,44.7807277061,0
887,Konstanz,Bodenseekreis,19.8757104634,0
888,Konstanz,Schwarzwald-Baar-Kreis,8.45100315413,0
889,Konstanz,Sigmaringen,34.8077916235,0
890,Konstanz,Tuttlingen,71.5489957887,0
891,Krefeld,Duisburg,19.2607893501,0
892,Krefeld,Rhein-Kreis Neuss,16.3780741029,0
893,Krefeld,Viersen,36.6994092884,0
894,Krefeld,Wesel,14.3483325444,0
895,Kronach,Coburg,21.0331854429,0
896,Kronach,Hof,35.8455584113,0
897,Kronach,Kulmbach,45.3061463151,0
898,Kronach,Lichtenfels,24.7482083949,0
899,Kronach,Saale-Orla-Kreis,22.6928846642,0
900,Kronach,Saalfeld-Rudolstadt,50.300144149,0
901,Kronach,Sonneberg,51.0713918053,0
902,Kulmbach,Bayreuth,96.2167620374,0
903,Kulmbach,Hof,70.0839837043,0
904,Kulmbach,Kronach,45.3061463151,0
905,Kulmbach,Lichtenfels,53.285706809,0
906,Kusel,Bad Kreuznach,38.9997760607,0
907,Kusel,Birkenfeld,55.5120908475,0
908,Kusel,Donnersbergkreis,15.8653048186,0
909,Kusel,Kaiserslautern,69.2132850668,0
910,Kusel,Neunkirchen,6.29491622934,0
911,Kusel,Saarpfalz-Kreis,19.0919609078,0
912,Kusel,St. Wendel,31.5301547902,0
913,Kyffhäuserkreis,Burgenlandkreis,17.3580559605,0
914,Kyffhäuserkreis,Eichsfeld,5.73897344494,0
915,Kyffhäuserkreis,Mansfeld-Südharz,73.4365304481,0
916,Kyffhäuserkreis,Nordhausen,67.2169618557,0
917,Kyffhäuserkreis,Saalekreis,14.7736683358,0
918,Kyffhäuserkreis,Sömmerda,111.558843598,0
919,Kyffhäuserkreis,Unstrut-Hainich-Kreis,73.9908601926,0
920,Lahn-Dill-Kreis,Gießen,80.6525257072,0
921,Lahn-Dill-Kreis,Hochtaunuskreis,8.6088835493,0
922,Lahn-Dill-Kreis,Limburg-Weilburg,57.7168448564,0
923,Lahn-Dill-Kreis,Marburg-Biedenkopf,53.2674217722,0
924,Lahn-Dill-Kreis,Siegen-Wittgenstein,52.4197465214,0
925,Lahn-Dill-Kreis,Westerwaldkreis,16.4969989395,0
926,Lahn-Dill-Kreis,Wetteraukreis,11.2816754037,0
927,Landau in der Pfalz,Bad Dürkheim,8.12972666281,0
928,Landau in der Pfalz,Südliche Weinstraße,102.182938013,0
929,Landau in der Pfalz,Südwestpfalz,4.09430916163,0
930,Landsberg am Lech,Aichach-Friedberg,22.4131197887,0
931,Landsberg am Lech,Augsburg,30.3687125492,0
932,Landsberg am Lech,Fürstenfeldbruck,42.0346744202,0
933,Landsberg am Lech,Ostallgäu,78.179177942,0
934,Landsberg am Lech,Starnberg,22.5256320366,0
935,Landsberg am Lech,Weilheim-Schongau,78.5315804229,0
936,Landshut,Dingolfing-Landau,81.0150997688,0
937,Landshut,Erding,49.7701725734,0
938,Landshut,Freising,44.6701731727,0
939,Landshut,Kelheim,69.9422627026,0
940,Landshut,Landshut (Kreisfreie Stadt),88.2765018781,0
941,Landshut,Mühldorf am Inn,58.8118602072,0
942,Landshut,Regensburg,5.73874210497,0
943,Landshut,Rottal-Inn,17.1024872607,0
944,Landshut,Straubing-Bogen,33.9301328545,0
945,Landshut (Kreisfreie Stadt),Landshut,88.2765018781,0
946,Leer,Ammerland,33.0432414318,0
947,Leer,Aurich,80.1910279912,0
948,Leer,Cloppenburg,26.9041695195,0
949,Leer,Emden,10.2708778557,0
950,Leer,Emsland,54.6267864379,0
951,Leer,Friesland,3.08546437146,0
952,Leer,Wittmund,7.13395170133,0
953,Leipzig,Altenburger Land,63.347774153,0
954,Leipzig,Burgenlandkreis,50.4175207249,0
955,Leipzig,Leipzig (Kreisfreie Stadt),94.8699861854,0
956,Leipzig,Mittelsachsen,89.9149859611,0
957,Leipzig,Nordsachsen,137.460516698,0
958,Leipzig,Saalekreis,13.4734541775,0
959,Leipzig (Kreisfreie Stadt),Leipzig,94.8699861854,0
960,Leipzig (Kreisfreie Stadt),Nordsachsen,65.5002899412,0
961,Leverkusen,Köln,23.34907562,0
962,Leverkusen,Mettmann,14.6035016133,0
963,Leverkusen,Rheinisch-Bergischer Kreis,31.3482808811,0
964,Lichtenfels,Bamberg,92.542751646,0
965,Lichtenfels,Bayreuth,3.01431534931,0
966,Lichtenfels,Coburg,73.928716934,0
967,Lichtenfels,Kronach,24.7482083949,0
968,Lichtenfels,Kulmbach,53.285706809,0
969,Limburg-Weilburg,Hochtaunuskreis,38.2333517283,0
970,Limburg-Weilburg,Lahn-Dill-Kreis,57.7168448564,0
971,Limburg-Weilburg,Rhein-Lahn-Kreis,37.6961579547,0
972,Limburg-Weilburg,Rheingau-Taunus-Kreis,31.5009019481,0
973,Limburg-Weilburg,Westerwaldkreis,57.5976346616,0
974,Lindau (Bodensee),Bodensee,21.6094470593,0
975,Lindau (Bodensee),Bodenseekreis,15.7566068098,0
976,Lindau (Bodensee),Oberallgäu,29.3531563327,0
977,Lindau (Bodensee),Ravensburg,66.2783498091,0
978,Lippe,Bielefeld,23.2353459914,0
979,Lippe,Gütersloh,18.9153195044,0
980,Lippe,Hameln-Pyrmont,57.3097645664,0
981,Lippe,Herford,48.0072565841,0
982,Lippe,Holzminden,12.5087857641,0
983,Lippe,Höxter,66.2242737695,0
984,Lippe,Minden-Lübbecke,9.52736999645,0
985,Lippe,Paderborn,32.8606556406,0
986,Lippe,Schaumburg,42.5353467293,0
987,Lörrach,Breisgau-Hochschwarzwald,75.8035909383,0
988,Lörrach,Waldshut,50.0577971266,0
989,Lübeck,Herzogtum Lauenburg,65.750515426,0
990,Lübeck,Nordwestmecklenburg,54.6285957082,0
991,Lübeck,Ostholstein,45.4196107642,0
992,Lübeck,Stormarn,27.5624450758,0
993,Lüchow-Dannenberg,Altmarkkreis Salzwedel,89.8584855995,0
994,Lüchow-Dannenberg,Ludwigslust-Parchim,12.7241471319,0
995,Lüchow-Dannenberg,Lüneburg,79.3664824929,0
996,Lüchow-Dannenberg,Prignitz,42.6308008758,0
997,Lüchow-Dannenberg,Stendal,21.761889849,0
998,Lüchow-Dannenberg,Uelzen,69.1339784952,0
999,Ludwigsburg,Böblingen,28.692376313,0
1000,Ludwigsburg,Enzkreis,39.6014996867,0
1001,Ludwigsburg,Heilbronn,90.9920478792,0
1002,Ludwigsburg,Rems-Murr-Kreis,68.0949485494,0
1003,Ludwigsburg,Stuttgart,45.3824771761,0
1004,Ludwigshafen am Rhein,Frankenthal (Pfalz),19.4802905251,0
1005,Ludwigshafen am Rhein,Mannheim,16.6691473441,0
1006,Ludwigshafen am Rhein,Rhein-Pfalz-Kreis,29.8005312584,0
1007,Ludwigslust-Parchim,Herzogtum Lauenburg,75.0682612252,0
1008,Ludwigslust-Parchim,Lüchow-Dannenberg,12.7241471319,0
1009,Ludwigslust-Parchim,Lüneburg,98.1808334837,0
1010,Ludwigslust-Parchim,Mecklenburgische Seenplatte,57.8188498417,0
1011,Ludwigslust-Parchim,Nordwestmecklenburg,163.331173479,0
1012,Ludwigslust-Parchim,Ostprignitz-Ruppin,0.827768835967,0
